OrderID,CustomerID,ProductID,Quantity,Date and time of purchase,Delivery time,Delivery Status
7434,295,10,4,2024-03-02 15:58:29,2024-03-04 15:58:29,Delivered
7435,209,47,5,2024-08-02 21:40:32,,Cancelled
7436,228,50,1,2024-01-26 21:38:37,2024-02-01 21:38:37,Delivered
7437,369,53,4,2024-09-21 07:58:29,2024-09-26 07:58:29,Delivered
7438,258,60,3,2024-05-05 03:20:22,,Cancelled
7439,289,71,3,2024-08-01 16:55:34,2024-08-04 16:55:34,Delivered
7440,357,47,1,2024-07-16 14:08:04,2024-07-19 14:08:04,Delivered
7441,433,10,5,2024-09-13 20:01:26,2024-09-15 20:01:26,Delivered
7442,400,24,3,2024-03-20 04:34:21,,Cancelled
7443,386,15,4,2024-09-15 23:34:06,2024-09-21 23:34:06,Delivered
7444,200,70,2,2024-02-27 08:29:20,2024-03-03 08:29:20,Delivered
7445,389,34,2,2024-07-25 16:14:51,,Cancelled
7446,362,79,2,2024-09-06 21:33:29,2024-09-11 21:33:29,Delivered
7447,17,74,5,2024-02-23 16:32:01,2024-02-27 16:32:01,Delivered
7448,277,57,2,2024-05-04 05:57:38,,Cancelled
7449,100,36,2,2024-04-11 08:56:05,2024-04-14 08:56:05,Delivered
7450,180,59,5,2024-06-03 15:15:12,2024-06-09 15:15:12,Delivered
7451,194,75,2,2024-02-13 02:17:42,2024-02-17 02:17:42,Delivered
7452,157,46,3,2024-07-22 23:59:33,2024-07-29 23:59:33,Delivered
7453,440,8,4,2024-08-09 21:37:03,2024-08-12 21:37:03,Delivered
7454,57,43,4,2024-10-20 08:24:14,2024-10-24 08:24:14,Delivered
7455,262,60,2,2024-02-03 10:43:57,2024-02-10 10:43:57,Delivered
7456,111,16,5,2024-01-12 16:14:58,2024-01-14 16:14:58,Delivered
7457,452,37,3,2024-04-04 02:16:22,2024-04-11 02:16:22,Delivered
7458,176,71,1,2024-06-15 12:46:05,2024-06-18 12:46:05,Delivered
7459,186,5,1,2024-05-05 05:55:01,,Cancelled
7460,429,56,5,2024-02-19 05:43:37,,Cancelled
7461,295,74,5,2024-02-23 09:16:03,2024-02-28 09:16:03,Delivered
7462,459,1,1,2024-05-24 14:51:49,2024-05-27 14:51:49,Delivered
7463,71,33,4,2024-08-17 00:52:29,2024-08-20 00:52:29,Delivered
7464,314,13,2,2024-07-14 08:58:33,2024-07-17 08:58:33,Delivered
7465,131,77,4,2024-09-14 19:09:45,2024-09-19 19:09:45,Delivered
7466,429,61,2,2024-06-23 06:40:31,2024-06-28 06:40:31,Delivered
7467,127,43,5,2024-03-08 18:51:45,2024-03-14 18:51:45,Delivered
7468,148,47,1,2024-10-04 14:10:13,2024-10-07 14:10:13,Delivered
7469,297,17,4,2024-02-12 22:51:55,,Cancelled
7470,163,52,1,2024-04-06 21:56:26,2024-04-08 21:56:26,Delivered
7471,371,2,3,2024-10-09 23:42:12,2024-10-13 23:42:12,Delivered
7472,454,3,5,2024-03-01 12:06:04,,Cancelled
7473,173,72,4,2024-10-05 05:15:15,,Cancelled
7474,450,28,5,2024-01-06 00:05:29,2024-01-09 00:05:29,Delivered
7475,77,35,5,2024-04-26 09:15:14,2024-04-28 09:15:14,Delivered
7476,324,9,2,2024-04-10 12:49:34,2024-04-15 12:49:34,Delivered
7477,333,73,1,2024-07-10 07:49:48,,Cancelled
7478,314,38,1,2024-04-08 21:11:02,2024-04-15 21:11:02,Delivered
7479,153,3,2,2024-09-17 00:41:10,,Cancelled
7480,257,13,5,2024-02-29 22:32:57,2024-03-03 22:32:57,Delivered
7481,260,65,3,2024-03-07 12:58:37,2024-03-11 12:58:37,Delivered
7482,108,75,5,2024-09-22 10:43:37,2024-09-27 10:43:37,Delivered
7483,137,19,4,2024-04-19 08:15:17,2024-04-21 08:15:17,Delivered
7484,41,7,2,2024-05-28 20:04:47,2024-06-02 20:04:47,Delivered
7485,403,27,1,2024-07-21 02:21:03,2024-07-26 02:21:03,Delivered
7486,338,69,3,2024-10-12 23:05:28,2024-10-19 23:05:28,Delivered
7487,192,80,1,2024-01-11 12:26:08,,Cancelled
7488,176,9,3,2024-08-30 03:03:05,2024-09-05 03:03:05,Delivered
7489,37,56,1,2024-09-02 01:53:04,,Cancelled
7490,42,60,5,2024-08-26 10:03:05,,Cancelled
7491,292,54,3,2024-05-14 08:33:12,2024-05-18 08:33:12,Delivered
7492,107,2,2,2024-09-24 04:27:15,2024-09-30 04:27:15,Delivered
7493,129,65,3,2024-02-23 16:24:54,,Cancelled
7494,322,22,1,2024-08-31 04:28:34,,Cancelled
7495,438,80,3,2024-02-05 05:20:03,,Cancelled
7496,359,27,1,2024-10-07 17:34:06,2024-10-09 17:34:06,Delivered
7497,158,48,3,2024-06-11 10:25:13,2024-06-13 10:25:13,Delivered
7498,113,30,2,2024-05-19 07:51:37,2024-05-22 07:51:37,Delivered
7499,295,28,2,2024-03-02 00:24:43,2024-03-07 00:24:43,Delivered
7500,404,3,4,2024-01-21 11:20:40,2024-01-27 11:20:40,Delivered
7501,2,4,4,2024-11-03 17:26:14,2024-11-10 17:26:14,Delivered
7502,172,52,5,2024-04-05 04:25:54,,Cancelled
7503,324,10,3,2024-10-13 10:40:45,,Cancelled
7504,365,80,1,2024-10-07 03:13:00,2024-10-10 03:13:00,Delivered
7505,271,52,4,2024-02-13 17:47:37,,Cancelled
7506,375,40,3,2024-04-18 09:32:41,2024-04-22 09:32:41,Delivered
7507,267,23,2,2024-02-15 14:31:44,,Cancelled
7508,423,67,2,2024-02-13 16:40:52,,Cancelled
7509,147,64,1,2024-05-24 20:05:10,2024-05-31 20:05:10,Delivered
7510,21,62,5,2024-09-25 08:14:58,2024-09-27 08:14:58,Delivered
7511,46,29,4,2024-03-04 18:07:32,2024-03-06 18:07:32,Delivered
7512,19,77,2,2024-01-14 13:14:32,2024-01-17 13:14:32,Delivered
7513,462,68,5,2024-06-28 22:56:09,2024-07-03 22:56:09,Delivered
7514,336,20,1,2024-08-15 10:31:49,2024-08-21 10:31:49,Delivered
7515,207,55,5,2024-08-05 03:25:16,2024-08-07 03:25:16,Delivered
7516,103,80,3,2024-03-14 16:30:22,,Cancelled
7517,6,5,2,2024-04-12 20:01:15,2024-04-17 20:01:15,Delivered
7518,82,18,4,2024-03-14 16:42:28,2024-03-20 16:42:28,Delivered
7519,164,8,1,2024-04-13 02:37:38,,Cancelled
7520,380,42,2,2024-05-16 00:49:09,2024-05-23 00:49:09,Delivered
7521,112,62,5,2024-01-28 19:30:07,2024-02-04 19:30:07,Delivered
7522,227,16,2,2024-01-28 00:52:06,2024-02-03 00:52:06,Delivered
7523,451,64,1,2024-10-14 01:41:30,2024-10-21 01:41:30,Delivered
7524,287,5,1,2024-01-30 12:20:52,2024-02-02 12:20:52,Delivered
7525,362,24,4,2024-03-11 19:04:09,,Cancelled
7526,212,27,4,2024-10-08 08:07:40,2024-10-13 08:07:40,Delivered
7527,292,37,4,2024-05-09 04:39:52,2024-05-12 04:39:52,Delivered
7528,101,62,2,2024-03-22 08:05:14,2024-03-27 08:05:14,Delivered
7529,156,69,2,2024-10-17 13:01:11,,Cancelled
7530,270,22,3,2024-01-08 03:33:12,2024-01-10 03:33:12,Delivered
7531,330,20,3,2024-06-17 18:13:44,2024-06-19 18:13:44,Delivered
7532,78,26,4,2024-08-25 01:51:40,,Cancelled
7533,271,68,3,2024-07-06 22:20:56,2024-07-08 22:20:56,Delivered
7534,352,68,1,2024-06-24 05:20:29,,Cancelled
7535,291,34,5,2024-01-12 07:08:33,2024-01-14 07:08:33,Delivered
7536,402,69,2,2024-06-16 13:55:20,2024-06-22 13:55:20,Delivered
7537,199,40,1,2024-01-07 20:33:22,2024-01-09 20:33:22,Delivered
7538,451,32,4,2024-02-07 02:47:18,2024-02-12 02:47:18,Delivered
7539,205,19,5,2024-04-25 16:29:04,2024-05-02 16:29:04,Delivered
7540,191,64,1,2024-08-06 08:46:17,,Cancelled
7541,437,74,2,2024-01-29 12:11:27,2024-02-04 12:11:27,Delivered
7542,316,31,1,2024-03-04 12:00:18,2024-03-06 12:00:18,Delivered
7543,206,47,1,2024-09-02 21:17:25,2024-09-05 21:17:25,Delivered
7544,159,25,3,2024-09-22 05:03:04,2024-09-25 05:03:04,Delivered
7545,132,24,4,2024-04-13 02:20:48,,Cancelled
7546,92,17,5,2024-06-25 07:28:24,2024-06-29 07:28:24,Delivered
7547,271,38,1,2024-02-20 10:34:02,2024-02-26 10:34:02,Delivered
7548,375,75,5,2024-06-04 14:53:03,,Cancelled
7549,88,15,1,2024-05-05 21:09:46,2024-05-08 21:09:46,Delivered
7550,69,13,5,2024-05-31 14:50:32,,Cancelled
7551,439,42,1,2024-07-17 14:56:35,2024-07-21 14:56:35,Delivered
7552,109,56,3,2024-03-07 23:24:37,,Cancelled
7553,212,38,4,2024-09-04 23:19:11,2024-09-09 23:19:11,Delivered
7554,218,4,5,2024-05-25 20:10:06,,Cancelled
7555,142,43,4,2024-11-05 10:16:41,,Cancelled
7556,205,52,1,2024-01-05 22:28:04,2024-01-07 22:28:04,Delivered
7557,171,77,1,2024-10-31 18:45:44,2024-11-07 18:45:44,Delivered
7558,313,71,2,2024-08-22 19:59:02,2024-08-28 19:59:02,Delivered
7559,380,63,3,2024-02-26 21:59:39,2024-03-02 21:59:39,Delivered
7560,285,10,4,2024-07-03 10:58:28,,Cancelled
7561,67,8,2,2024-03-10 15:31:59,,Cancelled
7562,213,31,2,2024-05-15 09:09:34,,Cancelled
7563,299,68,5,2024-02-01 03:10:15,2024-02-06 03:10:15,Delivered
7564,350,31,4,2024-10-26 01:54:30,2024-10-30 01:54:30,Delivered
7565,377,7,2,2024-01-10 18:35:02,2024-01-13 18:35:02,Delivered
7566,97,69,4,2024-03-30 15:24:49,2024-04-01 15:24:49,Delivered
7567,316,21,1,2024-05-17 15:45:27,2024-05-24 15:45:27,Delivered
7568,299,6,2,2024-05-12 18:01:39,2024-05-19 18:01:39,Delivered
7569,317,9,5,2024-06-18 23:22:12,2024-06-21 23:22:12,Delivered
7570,451,8,2,2024-06-16 02:58:25,2024-06-22 02:58:25,Delivered
7571,27,14,5,2024-06-01 04:26:28,2024-06-04 04:26:28,Delivered
7572,189,22,5,2024-01-31 19:55:21,2024-02-06 19:55:21,Delivered
7573,436,65,1,2024-06-03 11:11:05,2024-06-07 11:11:05,Delivered
7574,371,4,4,2024-05-20 07:58:41,,Cancelled
7575,98,25,4,2024-05-30 19:57:50,2024-06-01 19:57:50,Delivered
7576,215,65,5,2024-03-02 09:56:39,2024-03-04 09:56:39,Delivered
7577,211,72,2,2024-10-31 06:49:48,2024-11-04 06:49:48,Delivered
7578,151,51,4,2024-07-09 16:08:32,,Cancelled
7579,169,27,5,2024-09-07 09:43:30,,Cancelled
7580,419,58,3,2024-05-11 09:49:28,2024-05-15 09:49:28,Delivered
7581,454,48,2,2024-08-25 10:41:37,2024-08-30 10:41:37,Delivered
7582,363,31,1,2024-03-25 04:35:06,2024-03-27 04:35:06,Delivered
7583,209,51,1,2024-06-02 00:30:05,2024-06-09 00:30:05,Delivered
7584,305,49,2,2024-06-14 20:48:31,,Cancelled
7585,262,6,1,2024-06-07 20:13:05,,Cancelled
7586,252,38,1,2024-03-22 05:15:08,2024-03-28 05:15:08,Delivered
7587,179,62,1,2024-08-15 20:46:40,2024-08-18 20:46:40,Delivered
7588,171,58,3,2024-05-17 20:12:31,2024-05-19 20:12:31,Delivered
7589,295,47,3,2024-03-28 08:30:53,2024-04-03 08:30:53,Delivered
7590,54,3,2,2024-07-08 07:09:38,2024-07-15 07:09:38,Delivered
7591,407,72,3,2024-09-16 15:10:49,2024-09-18 15:10:49,Delivered
7592,358,36,4,2024-06-30 11:25:44,2024-07-03 11:25:44,Delivered
7593,52,23,4,2024-10-23 06:56:19,,Cancelled
7594,53,53,4,2024-06-04 21:14:48,,Cancelled
7595,37,13,3,2024-06-30 10:37:47,2024-07-04 10:37:47,Delivered
7596,294,13,1,2024-03-26 22:27:14,2024-03-31 22:27:14,Delivered
7597,377,30,1,2024-07-20 11:36:20,,Cancelled
7598,445,73,3,2024-09-09 00:41:52,2024-09-16 00:41:52,Delivered
7599,180,21,4,2024-06-15 05:26:50,2024-06-20 05:26:50,Delivered
7600,209,37,4,2024-05-22 23:56:06,2024-05-26 23:56:06,Delivered
7601,29,72,4,2024-05-01 10:04:37,2024-05-04 10:04:37,Delivered
7602,391,41,4,2024-05-08 19:33:30,2024-05-13 19:33:30,Delivered
7603,237,33,1,2024-06-10 05:17:45,2024-06-12 05:17:45,Delivered
7604,320,67,4,2024-09-25 19:08:57,2024-09-28 19:08:57,Delivered
7605,18,66,5,2024-05-20 20:08:20,2024-05-25 20:08:20,Delivered
7606,226,41,5,2024-02-21 20:21:02,2024-02-26 20:21:02,Delivered
7607,73,32,1,2024-09-03 16:07:13,2024-09-09 16:07:13,Delivered
7608,30,71,2,2024-09-19 12:49:31,,Cancelled
7609,42,54,4,2024-06-30 23:40:27,,Cancelled
7610,34,79,4,2024-07-20 21:44:15,,Cancelled
7611,206,47,5,2024-03-20 03:21:27,2024-03-22 03:21:27,Delivered
7612,341,8,3,2024-09-08 22:53:25,,Cancelled
7613,122,4,4,2024-01-21 05:36:32,,Cancelled
7614,381,29,2,2024-04-02 07:21:06,2024-04-08 07:21:06,Delivered
7615,245,20,1,2024-05-12 22:16:46,2024-05-15 22:16:46,Delivered
7616,187,47,3,2024-10-30 07:48:54,2024-11-02 07:48:54,Delivered
7617,146,77,4,2024-06-15 00:36:12,2024-06-18 00:36:12,Delivered
7618,423,16,1,2024-10-01 08:49:39,2024-10-05 08:49:39,Delivered
7619,423,5,3,2024-06-28 08:55:13,2024-06-30 08:55:13,Delivered
7620,395,39,3,2024-07-08 07:11:07,2024-07-15 07:11:07,Delivered
7621,385,31,3,2024-01-18 06:05:55,,Cancelled
7622,143,75,2,2024-07-13 16:37:03,2024-07-15 16:37:03,Delivered
7623,381,45,1,2024-01-01 21:07:18,2024-01-06 21:07:18,Delivered
7624,345,78,1,2024-07-27 01:42:05,2024-07-31 01:42:05,Delivered
7625,17,38,2,2024-08-17 02:36:17,,Cancelled
7626,416,49,2,2024-01-11 06:03:04,2024-01-15 06:03:04,Delivered
7627,364,68,1,2024-10-03 16:36:18,,Cancelled
7628,163,57,4,2024-03-26 00:33:56,2024-04-02 00:33:56,Delivered
7629,445,72,2,2024-03-03 21:29:23,,Cancelled
7630,276,12,4,2024-08-22 20:29:49,2024-08-27 20:29:49,Delivered
7631,291,23,1,2024-06-07 20:12:19,,Cancelled
7632,90,70,5,2024-03-23 15:33:21,,Cancelled
7633,347,25,4,2024-02-07 13:40:01,,Cancelled
7634,264,66,5,2024-05-15 11:21:10,2024-05-19 11:21:10,Delivered
7635,221,15,4,2024-07-21 20:40:57,2024-07-26 20:40:57,Delivered
7636,9,60,1,2024-01-02 13:09:20,2024-01-05 13:09:20,Delivered
7637,158,31,1,2024-09-09 18:41:29,,Cancelled
7638,459,9,2,2024-06-06 21:21:56,,Cancelled
7639,139,55,3,2024-01-11 09:06:26,2024-01-18 09:06:26,Delivered
7640,136,15,4,2024-06-30 06:02:13,2024-07-06 06:02:13,Delivered
7641,115,36,4,2024-07-23 05:13:54,2024-07-28 05:13:54,Delivered
7642,63,65,1,2024-09-13 22:36:03,,Cancelled
7643,110,28,3,2024-03-20 14:37:55,2024-03-24 14:37:55,Delivered
7644,350,50,3,2024-07-31 07:03:32,2024-08-04 07:03:32,Delivered
7645,208,73,3,2024-02-01 13:36:14,,Cancelled
7646,448,50,4,2024-10-31 21:38:31,,Cancelled
7647,290,30,4,2024-09-28 07:56:05,2024-10-03 07:56:05,Delivered
7648,363,14,4,2024-10-22 12:45:23,2024-10-24 12:45:23,Delivered
7649,170,47,2,2024-03-18 13:36:06,2024-03-25 13:36:06,Delivered
7650,33,69,5,2024-02-07 16:44:11,2024-02-11 16:44:11,Delivered
7651,219,20,4,2024-07-29 18:33:22,2024-07-31 18:33:22,Delivered
7652,103,75,5,2024-10-14 00:17:41,2024-10-17 00:17:41,Delivered
7653,322,75,3,2024-08-15 22:05:50,,Cancelled
7654,316,61,4,2024-10-15 23:35:38,2024-10-21 23:35:38,Delivered
7655,49,56,1,2024-04-03 20:41:12,2024-04-06 20:41:12,Delivered
7656,17,64,3,2024-02-13 20:54:24,,Cancelled
7657,346,33,3,2024-04-22 08:27:11,2024-04-26 08:27:11,Delivered
7658,214,58,1,2024-10-18 17:31:10,2024-10-24 17:31:10,Delivered
7659,391,16,2,2024-04-21 01:16:20,2024-04-27 01:16:20,Delivered
7660,192,14,3,2024-08-23 08:13:57,2024-08-30 08:13:57,Delivered
7661,450,18,2,2024-05-26 06:41:29,2024-05-28 06:41:29,Delivered
7662,422,7,2,2024-06-20 18:26:24,2024-06-22 18:26:24,Delivered
7663,95,25,2,2024-04-04 00:54:35,2024-04-07 00:54:35,Delivered
7664,117,18,2,2024-01-02 12:06:30,,Cancelled
7665,70,57,3,2024-02-08 18:59:03,2024-02-11 18:59:03,Delivered
7666,440,53,3,2024-04-01 06:09:28,,Cancelled
7667,6,53,5,2024-07-12 03:52:31,2024-07-15 03:52:31,Delivered
7668,246,55,2,2024-07-09 21:48:52,2024-07-11 21:48:52,Delivered
7669,340,8,1,2024-03-21 20:52:49,2024-03-28 20:52:49,Delivered
7670,60,2,5,2024-05-11 09:43:22,2024-05-13 09:43:22,Delivered
7671,402,67,3,2024-01-24 07:52:37,2024-01-29 07:52:37,Delivered
7672,74,49,1,2024-01-22 19:57:14,,Cancelled
7673,12,1,1,2024-07-15 04:55:36,,Cancelled
7674,394,14,4,2024-10-20 04:44:43,2024-10-24 04:44:43,Delivered
7675,138,7,3,2024-04-12 12:53:55,2024-04-19 12:53:55,Delivered
7676,322,43,4,2024-06-07 07:33:15,2024-06-12 07:33:15,Delivered
7677,245,21,2,2024-04-09 01:47:19,2024-04-11 01:47:19,Delivered
7678,28,56,1,2024-07-19 10:26:19,,Cancelled
7679,297,45,5,2024-01-22 23:20:02,2024-01-29 23:20:02,Delivered
7680,278,59,1,2024-05-06 18:03:20,2024-05-09 18:03:20,Delivered
7681,96,27,3,2024-08-18 06:10:39,2024-08-20 06:10:39,Delivered
7682,15,33,1,2024-01-30 12:30:41,2024-02-01 12:30:41,Delivered
7683,343,43,3,2024-04-03 15:58:37,2024-04-08 15:58:37,Delivered
7684,175,25,5,2024-02-18 21:28:53,,Cancelled
7685,435,48,1,2024-03-08 12:12:50,2024-03-12 12:12:50,Delivered
7686,447,7,3,2024-05-03 03:44:50,2024-05-06 03:44:50,Delivered
7687,123,46,4,2024-09-14 09:48:12,2024-09-16 09:48:12,Delivered
7688,217,41,1,2024-06-21 02:27:24,,Cancelled
7689,430,48,5,2024-08-14 03:49:25,2024-08-17 03:49:25,Delivered
7690,423,47,3,2024-10-13 08:58:32,2024-10-20 08:58:32,Delivered
7691,83,37,3,2024-04-01 03:37:08,2024-04-06 03:37:08,Delivered
7692,28,48,3,2024-05-06 19:36:07,,Cancelled
7693,24,24,4,2024-05-21 08:10:41,2024-05-23 08:10:41,Delivered
7694,86,9,5,2024-04-24 02:25:01,2024-04-26 02:25:01,Delivered
7695,123,26,5,2024-03-28 22:36:42,2024-04-02 22:36:42,Delivered
7696,141,18,3,2024-03-07 01:39:24,2024-03-09 01:39:24,Delivered
7697,131,64,4,2024-10-19 10:07:29,2024-10-23 10:07:29,Delivered
7698,454,31,1,2024-07-24 11:36:11,2024-07-30 11:36:11,Delivered
7699,309,65,1,2024-02-19 02:14:47,2024-02-26 02:14:47,Delivered
7700,359,76,2,2024-10-04 16:28:56,2024-10-08 16:28:56,Delivered
7701,418,17,1,2024-06-27 04:21:07,2024-07-04 04:21:07,Delivered
7702,180,25,2,2024-05-16 01:19:16,2024-05-22 01:19:16,Delivered
7703,357,46,2,2024-09-30 04:54:12,2024-10-07 04:54:12,Delivered
7704,91,20,4,2024-06-11 13:08:41,2024-06-13 13:08:41,Delivered
7705,23,43,3,2024-01-06 23:28:12,,Cancelled
7706,293,4,4,2024-06-03 04:04:53,,Cancelled
7707,5,74,4,2024-07-20 16:38:08,2024-07-27 16:38:08,Delivered
7708,257,44,2,2024-05-24 12:28:59,,Cancelled
7709,307,49,5,2024-04-22 19:07:38,,Cancelled
7710,316,55,5,2024-08-08 12:11:30,2024-08-10 12:11:30,Delivered
7711,187,43,4,2024-08-21 00:38:06,2024-08-28 00:38:06,Delivered
7712,449,8,2,2024-08-07 13:09:23,2024-08-09 13:09:23,Delivered
7713,230,67,5,2024-07-29 18:45:08,2024-07-31 18:45:08,Delivered
7714,311,71,5,2024-07-07 13:11:38,,Cancelled
7715,260,42,4,2024-02-17 10:23:34,,Cancelled
7716,212,16,4,2024-10-31 19:21:34,,Cancelled
7717,270,60,4,2024-08-24 21:54:55,2024-08-28 21:54:55,Delivered
7718,307,16,5,2024-06-21 05:22:16,2024-06-25 05:22:16,Delivered
7719,131,50,5,2024-07-08 20:52:50,2024-07-11 20:52:50,Delivered
7720,340,70,3,2024-02-25 21:49:36,2024-03-02 21:49:36,Delivered
7721,210,41,3,2024-09-03 20:53:26,2024-09-07 20:53:26,Delivered
7722,40,77,2,2024-07-26 14:43:14,2024-07-30 14:43:14,Delivered
7723,28,74,3,2024-01-31 15:15:49,2024-02-06 15:15:49,Delivered
7724,4,69,4,2024-02-21 21:44:47,2024-02-24 21:44:47,Delivered
7725,284,21,3,2024-09-10 13:55:02,,Cancelled
7726,53,75,4,2024-07-11 07:15:33,,Cancelled
7727,412,27,4,2024-04-11 20:36:45,2024-04-18 20:36:45,Delivered
7728,147,8,4,2024-03-29 18:45:38,2024-04-01 18:45:38,Delivered
7729,375,11,2,2024-09-14 00:27:11,,Cancelled
7730,156,54,3,2024-08-30 01:42:34,,Cancelled
7731,445,7,5,2024-10-05 06:35:45,2024-10-12 06:35:45,Delivered
7732,173,18,3,2024-03-06 11:11:04,2024-03-11 11:11:04,Delivered
7733,408,42,5,2024-08-03 20:21:16,2024-08-05 20:21:16,Delivered
7734,222,74,5,2024-05-19 05:39:29,2024-05-23 05:39:29,Delivered
7735,329,40,3,2024-01-15 05:27:28,,Cancelled
7736,356,2,5,2024-06-04 01:36:59,2024-06-10 01:36:59,Delivered
7737,134,74,3,2024-02-03 22:18:59,2024-02-09 22:18:59,Delivered
7738,43,39,4,2024-06-20 11:52:51,2024-06-23 11:52:51,Delivered
7739,188,55,5,2024-03-17 16:38:53,2024-03-22 16:38:53,Delivered
7740,25,80,4,2024-03-24 05:05:49,,Cancelled
7741,302,11,2,2024-07-16 01:43:49,2024-07-21 01:43:49,Delivered
7742,434,74,2,2024-06-22 03:26:41,2024-06-26 03:26:41,Delivered
7743,39,65,5,2024-04-05 18:35:06,2024-04-09 18:35:06,Delivered
7744,13,3,5,2024-04-24 17:09:23,,Cancelled
7745,431,78,5,2024-02-24 00:46:55,,Cancelled
7746,425,60,5,2024-07-10 16:06:25,2024-07-15 16:06:25,Delivered
7747,178,38,4,2024-07-20 09:47:41,2024-07-23 09:47:41,Delivered
7748,400,2,5,2024-02-19 22:11:50,2024-02-21 22:11:50,Delivered
7749,439,32,2,2024-08-12 02:28:58,2024-08-17 02:28:58,Delivered
7750,343,75,5,2024-04-30 16:16:05,,Cancelled
7751,261,35,2,2024-03-31 20:52:00,2024-04-05 20:52:00,Delivered
7752,101,28,4,2024-03-21 03:49:55,2024-03-26 03:49:55,Delivered
7753,392,44,3,2024-02-09 19:48:28,,Cancelled
7754,141,48,4,2024-06-10 19:03:39,,Cancelled
7755,374,39,2,2024-04-03 09:19:00,2024-04-07 09:19:00,Delivered
7756,210,27,3,2024-06-02 16:58:34,2024-06-09 16:58:34,Delivered
7757,267,24,1,2024-08-18 13:30:51,2024-08-23 13:30:51,Delivered
7758,107,76,5,2024-01-02 19:58:11,,Cancelled
7759,423,76,1,2024-09-12 04:26:13,2024-09-14 04:26:13,Delivered
7760,419,75,4,2024-07-09 14:09:39,2024-07-11 14:09:39,Delivered
7761,346,43,2,2024-09-25 02:12:26,2024-10-01 02:12:26,Delivered
7762,386,68,2,2024-02-12 00:31:31,2024-02-17 00:31:31,Delivered
7763,357,47,2,2024-02-09 05:32:42,2024-02-13 05:32:42,Delivered
7764,255,78,5,2024-08-31 15:39:13,2024-09-04 15:39:13,Delivered
7765,288,79,1,2024-01-12 08:59:14,2024-01-17 08:59:14,Delivered
7766,411,77,3,2024-11-04 10:23:05,2024-11-06 10:23:05,Delivered
7767,130,15,2,2024-07-14 04:19:14,2024-07-21 04:19:14,Delivered
7768,265,5,5,2024-08-31 05:27:41,,Cancelled
7769,389,72,4,2024-08-18 22:03:08,2024-08-24 22:03:08,Delivered
7770,267,58,5,2024-07-02 10:06:13,,Cancelled
7771,396,15,1,2024-03-03 02:50:20,2024-03-10 02:50:20,Delivered
7772,334,51,1,2024-04-22 19:40:24,,Cancelled
7773,258,40,3,2024-01-29 02:54:19,,Cancelled
7774,134,53,1,2024-06-12 22:29:54,2024-06-19 22:29:54,Delivered
7775,281,48,3,2024-05-20 22:48:51,,Cancelled
7776,408,4,5,2024-04-07 13:59:37,2024-04-13 13:59:37,Delivered
7777,371,30,4,2024-09-19 07:15:03,,Cancelled
7778,85,11,3,2024-11-04 23:42:20,2024-11-08 23:42:20,Delivered
7779,424,10,3,2024-02-16 14:18:19,,Cancelled
7780,411,40,2,2024-10-04 16:45:53,,Cancelled
7781,137,20,3,2024-07-26 08:47:50,2024-07-30 08:47:50,Delivered
7782,23,32,4,2024-06-15 23:13:14,2024-06-17 23:13:14,Delivered
7783,141,11,1,2024-04-10 21:26:22,,Cancelled
7784,416,13,5,2024-01-09 00:05:30,,Cancelled
7785,233,36,2,2024-02-14 11:49:21,2024-02-19 11:49:21,Delivered
7786,453,48,5,2024-09-26 17:53:54,,Cancelled
7787,282,6,3,2024-02-10 19:42:21,2024-02-12 19:42:21,Delivered
7788,176,26,3,2024-04-26 06:06:17,2024-04-29 06:06:17,Delivered
7789,368,5,3,2024-08-02 17:14:20,2024-08-04 17:14:20,Delivered
7790,441,9,2,2024-02-14 01:46:41,,Cancelled
7791,166,40,4,2024-08-19 23:26:44,,Cancelled
7792,208,48,5,2024-10-02 19:09:26,2024-10-05 19:09:26,Delivered
7793,118,58,5,2024-06-03 09:08:03,,Cancelled
7794,266,42,2,2024-07-12 16:04:16,2024-07-18 16:04:16,Delivered
7795,320,57,3,2024-05-01 19:05:12,2024-05-05 19:05:12,Delivered
7796,154,74,1,2024-08-30 18:35:51,2024-09-03 18:35:51,Delivered
7797,447,51,4,2024-02-21 14:36:44,,Cancelled
7798,394,23,1,2024-08-29 16:35:38,,Cancelled
7799,51,74,5,2024-03-05 08:50:18,,Cancelled
7800,143,15,5,2024-06-01 20:07:28,,Cancelled
7801,359,37,5,2024-04-17 11:04:24,2024-04-23 11:04:24,Delivered
7802,30,52,5,2024-03-23 02:41:48,,Cancelled
7803,49,38,4,2024-05-28 10:46:22,2024-06-03 10:46:22,Delivered
7804,146,22,3,2024-04-11 14:49:39,,Cancelled
7805,434,67,4,2024-08-17 20:31:03,2024-08-20 20:31:03,Delivered
7806,212,1,4,2024-06-05 20:22:48,2024-06-07 20:22:48,Delivered
7807,342,30,1,2024-09-25 20:24:18,2024-09-27 20:24:18,Delivered
7808,321,63,3,2024-03-24 09:46:46,2024-03-30 09:46:46,Delivered
7809,5,18,3,2024-02-23 02:10:14,2024-02-27 02:10:14,Delivered
7810,375,49,5,2024-03-08 13:09:14,2024-03-13 13:09:14,Delivered
7811,198,12,1,2024-11-04 12:02:23,2024-11-08 12:02:23,Delivered
7812,57,56,2,2024-05-12 06:05:53,2024-05-14 06:05:53,Delivered
7813,85,43,4,2024-06-05 23:36:57,2024-06-11 23:36:57,Delivered
